"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 3:29:02 PM"|"ALTR: FBR Capital reits Outperform"|"FBR Capital issues rating change for ALTR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619055902> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for ALTR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619055902"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 3:31:19 PM"|"BCEI: Mizuho reits Buy"|"Mizuho issues rating change for BCEI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619060118> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Mizuho issues rating change for BCEI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619060118"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 3:48:05 PM"|"BBG: Mizuho cuts to Neutral"|"Mizuho issues rating change for BBG	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619061805> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Mizuho issues rating change for BBG</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619061805"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 3:58:04 PM"|"FDX: RBC Capital Mkts ups to Sector Perform"|"RBC Capital Mkts issues rating change for FDX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619062804> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for FDX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619062804"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 3:59:16 PM"|"TRLA: RBC Capital Mkts cuts to Sector Perform"|"RBC Capital Mkts issues rating change for TRLA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619062916> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for TRLA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619062916"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:00:41 PM"|"FDX: Cowen reits Market Perform"|"Cowen issues rating change for FDX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619063040> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen issues rating change for FDX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619063040"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:00:47 PM"|"ANGO: Canaccord Genuity ups to Buy"|"Canaccord Genuity issues rating change for ANGO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619063047> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity issues rating change for ANGO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619063047"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:07:34 PM"|"CRZO: MLV & Co reits Buy"|"MLV & Co issues rating change for CRZO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619063734> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MLV &amp; Co issues rating change for CRZO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619063734"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:35:54 PM"|"CRZO: Northland Capital reits Outperform"|"Northland Capital issues rating change for CRZO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619070554> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Northland Capital issues rating change for CRZO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619070554"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:39:56 PM"|"KED: Stifel cuts to Hold"|"Stifel issues rating change for KED	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619070956> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel issues rating change for KED</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619070956"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:43:03 PM"|"EMES: Stifel reits Buy"|"Stifel issues rating change for EMES	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619071302> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel issues rating change for EMES</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619071302"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:48:10 PM"|"VGZ: H.C. Wainwright starts at Buy"|"H.C. Wainwright issues rating change for VGZ	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619071810> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>H.C. Wainwright issues rating change for VGZ</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619071810"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:50:01 PM"|"FDX: Oppenheimer reits Outperform"|"Oppenheimer issues rating change for FDX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619072001> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for FDX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619072001"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:52:51 PM"|"JNPR: Mizuho cuts to Neutral"|"Mizuho issues rating change for JNPR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619072251> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Mizuho issues rating change for JNPR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619072251"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 4:54:35 PM"|"LMT: FBR Capital reits Outperform"|"FBR Capital issues rating change for LMT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619072435> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for LMT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619072435"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:53:11 PM"|"ALG: Global Hunter Securities starts at Neutral"|"Global Hunter Securities issues rating change for ALG	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092310> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for ALG</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092310"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:53:26 PM"|"TEX: Global Hunter Securities starts at Accumulate"|"Global Hunter Securities issues rating change for TEX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092326> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for TEX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092326"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:53:41 PM"|"HY: Global Hunter Securities starts at Speculative Buy"|"Global Hunter Securities issues rating change for HY	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092341> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for HY</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092341"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:54:01 PM"|"MTW: Global Hunter Securities starts at Neutral"|"Global Hunter Securities issues rating change for MTW	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092401> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for MTW</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092401"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:54:15 PM"|"CMCO: Global Hunter Securities starts at Neutral"|"Global Hunter Securities issues rating change for CMCO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092414> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for CMCO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092414"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:54:28 PM"|"PWR: Global Hunter Securities starts at Buy"|"Global Hunter Securities issues rating change for PWR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092428> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for PWR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092428"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:54:38 PM"|"FLR: Global Hunter Securities starts at Accumulate"|"Global Hunter Securities issues rating change for FLR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092437> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for FLR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092437"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:54:49 PM"|"PRIM: Global Hunter Securities starts at Accumulate"|"Global Hunter Securities issues rating change for PRIM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092448> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for PRIM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092448"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"6/19/2014 6:55:03 PM"|"MTRX: Global Hunter Securities reits Neutral"|"Global Hunter Securities issues rating change for MTRX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092503> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities issues rating change for MTRX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140619092503"">View article...</A></p></body></html>"
