"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"7/15/2014 8:27:10 AM"|"UPDATE: Wunderlich Securities Reiterates On Whiting Petroleum Following News Of Kodiak Acquisition"|"In a report published Tuesday, Wunderlich Securities analyst Jason A. Wangler reiterated a Buy rating on Whiting Petroleum (NYSE: WLL <http://www.benzinga.com/stock/wll#NYSE> ), and raised the price target from $95.00 to $100.00.

In the report, Wunderlich Securities noted, ìWhiting Petroleum (WLL) on Sunday announced the acquisition of Kodiak Oil & Gas (KOG-$14.91, Buy) in an all-stock transaction that stands ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/LQ6z4t51CSE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/LQ6z4t51CSE/update-wunderlich-securities-reiterates-on-whiting-petro> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Wunderlich Securities analyst Jason A. Wangler reiterated a Buy rating on <strong>Whiting Petroleum</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/wll#NYSE"">WLL</a>), and raised the price target from $95.00 to $100.00.</p> <p>In the report, Wunderlich Securities noted, ‚ÄúWhiting Petroleum (WLL) on Sunday announced the acquisition of Kodiak Oil &amp; Gas (KOG-$14.91, Buy) in an all-stock transaction that stands ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/LQ6z4t51CSE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/LQ6z4t51CSE/update-wunderlich-securities-reiterates-on-whiting-petro"">View article...</A></p></body></html>"
|"Luke Jacobi"||"7/15/2014 8:26:21 AM"|"Bank Of America Boosts AbbVie PT On Increased Likelihood Of Deal"|"Bank of America boosted its price target on AbbVie (NYSE: ABBV <http://www.benzinga.com/stock/abbv#NYSE> ) from $55 to $60 on increased likelihood for a deal between AbbVie and Shire (NASDAQ: SHPG <http://www.benzinga.com/stock/shpg#NASDAQ> ).

Following AbbVieís £52.2 per share offer for Shire, analyst Colin Bristow wrote, ìour ABBV-Shire scenario analysis indicates the deal could generate ~$3-4/share ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/xf3hABLPiZQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/xf3hABLPiZQ/bank-of-america-boosts-abbvie-pt-on-increased-likelihood> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Bank of America boosted its price target on <strong>AbbVie</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/abbv#NYSE"">ABBV</a>) from $55 to $60 on increased likelihood for a deal between AbbVie and <strong>Shire </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/shpg#NASDAQ"">SHPG</a>).</p> <p>  Following AbbVie&rsquo;s &pound;52.2 per share offer for Shire, analyst Colin Bristow wrote, &ldquo;our ABBV-Shire scenario analysis indicates the deal could generate ~$3-4/share ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/xf3hABLPiZQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/xf3hABLPiZQ/bank-of-america-boosts-abbvie-pt-on-increased-likelihood"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/15/2014 8:04:12 AM"|"UPDATE: Imperial Initiates Coverage On Intel"|"In a note dated July 14, Imperial Capital analyst Ashok Kumar initiated coverage of Intel (NASDAQ: INTC <http://www.benzinga.com/stock/intc#NASDAQ> ) with an Outperform rating and a $37 price target.

Kumar's initiation comes in the run-up to the company's second quarter 2014 earnings results, which is said to be scheduled for Tuesday after the close.

Kumar began the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/rM2TlNq2Qi4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/rM2TlNq2Qi4/update-imperial-initiates-coverage-on-intel> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note dated July 14, Imperial Capital analyst Ashok Kumar initiated coverage of <strong>Intel </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/intc#NASDAQ"">INTC</a>) with an Outperform rating and a $37 price target.</p> <p>  Kumar&#39;s initiation comes in the run-up to the company&#39;s second quarter 2014 earnings results, which is said to be scheduled for Tuesday after the close.</p> <p>  Kumar began the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/rM2TlNq2Qi4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/rM2TlNq2Qi4/update-imperial-initiates-coverage-on-intel"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/15/2014 10:29:18 AM"|"UPDATE: Stifel Initiates Coverage On Kite Pharma On Potential Of KTE-C19"|"In a report published Tuesday, Stifel analyst Joel Sendek initiated coverage on Kite Pharma (NASDAQ: KITE <http://www.benzinga.com/stock/kite#NASDAQ> ) with a Buy rating and $31.00 price target.

In the report, Stifel noted, ìWe are initiating coverage of Kite Pharma, Inc. (KITE) with a Buy rating and a $31 target price.

""We believe that Kite's lead drug KTE-C19 ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/EyJTpBka_Ks> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/EyJTpBka_Ks/update-stifel-initiates-coverage-on-kite-pharma-on-poten> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Stifel analyst Joel Sendek initiated coverage on <strong>Kite Pharma</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/kite#NASDAQ"">KITE</a>) with a Buy rating and $31.00 price target.</p> <p>In the report, Stifel noted, ‚ÄúWe are initiating coverage of Kite Pharma, Inc. (KITE) with a Buy rating and a $31 target price.</p> <p>""We believe that Kite&#039;s lead drug KTE-C19 ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/EyJTpBka_Ks"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/EyJTpBka_Ks/update-stifel-initiates-coverage-on-kite-pharma-on-poten"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/15/2014 10:28:27 AM"|"Morgan Stanley Updates Estimates For Arcos Dorados"|"In a report published Tuesday, Morgan Stanley analyst Lore Serra reiterated an Equal-Weight rating on Arcos Dorados (NYSE: ARCO <http://www.benzinga.com/stock/arco#NYSE> ).

In the report, Morgan Stanley noted, ìWe believe that ARCO's decision ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/BK6LNKDqNhA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/BK6LNKDqNhA/morgan-stanley-updates-estimates-for-arcos-dorados> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Morgan Stanley analyst Lore Serra reiterated an Equal-Weight rating on <strong>Arcos Dorados</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/arco#NYSE"">ARCO</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúWe believe that ARCO&#039;s decision ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/BK6LNKDqNhA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/BK6LNKDqNhA/morgan-stanley-updates-estimates-for-arcos-dorados"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/15/2014 10:27:53 AM"|"UPDATE: Morgan Stanley Reiterates On Piedmont Office Realty Trust Following 2Q Leasing Activity"|"In a report published Tuesday, Morgan Stanley analyst Vance H. Edelson reiterated an Underweight rating on Piedmont Office Realty Trust (NYSE: PDM <http://www.benzinga.com/stock/pdm#NYSE> ), but removed the $18.00 price target.

In the report, Morgan Stanley noted, ìPiedmont pre-released ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/BXNCfp1ixGk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/BXNCfp1ixGk/update-morgan-stanley-reiterates-on-piedmont-office-real> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Morgan Stanley analyst Vance H. Edelson reiterated an Underweight rating on <strong>Piedmont Office Realty Trust</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pdm#NYSE"">PDM</a>), but removed the $18.00 price target.</p> <p>In the report, Morgan Stanley noted, ‚ÄúPiedmont pre-released ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/BXNCfp1ixGk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/BXNCfp1ixGk/update-morgan-stanley-reiterates-on-piedmont-office-real"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/15/2014 11:47:23 AM"|"Google Shares Dip Despite Optimism At FBR Capital"|"Following a coverage initiation from FBR Capital analyst William Bird, shares of Google (NASDAQ: GOOG <http://www.benzinga.com/stock/goog#NASDAQ> ) (NASDAQ: GOOGL <http://www.benzinga.com/stock/googl#NASDAQ> ) have dipped more than one percent. Bird began his coverage ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/dJnQQBOT3Yk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/dJnQQBOT3Yk/google-shares-dip-despite-optimism-at-fbr-capital> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Following a coverage initiation from FBR Capital analyst William Bird, shares of <strong>Google </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/goog#NASDAQ"">GOOG</a>) (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/googl#NASDAQ"">GOOGL</a>) have dipped more than one percent. Bird began his coverage ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/dJnQQBOT3Yk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/dJnQQBOT3Yk/google-shares-dip-despite-optimism-at-fbr-capital"">View article...</A></p></body></html>"
|"Ali Berri"||"7/15/2014 11:39:18 AM"|" Sterne Agee States Concerns On Michael Kors"|"In a report released Tuesday, Sterne Agee analyst Ike Boruchow released updated coverage Michael Kors (NYSE: KORS <http://www.benzinga.com/stock/kors#NYSE> ), stating concerns of margins and growth focus in Europe.

Boruchow reiterated his Neutral rating and $92.00 price target.

Boruchow believes Michael Kors will struggle to maintain its margin, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/VUUlzOZ2oYg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/VUUlzOZ2oYg/sterne-agee-states-concerns-on-michael-kors> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report released Tuesday, Sterne Agee analyst Ike Boruchow released updated coverage <strong>Michael Kors</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kors#NYSE"">KORS</a>), stating concerns of margins and growth focus in Europe.</p> <p>  Boruchow reiterated his Neutral rating and $92.00 price target.</p> <p>  Boruchow believes Michael Kors will struggle to maintain its margin, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/VUUlzOZ2oYg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/VUUlzOZ2oYg/sterne-agee-states-concerns-on-michael-kors"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/15/2014 11:25:14 AM"|"UPDATE: FBR Capital Initiates Coverage On Plug Power"|"In Tuesday's morning summary, FBR Capital analyst Aditya Satghare initiated coverage of Plug Power (NASDAQ: PLUG <http://www.benzinga.com/stock/plug#NASDAQ> ) with an Outperform rating and an $8 price target.

""We believe that Plug Power has successfully ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/Eje295702Z8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/Eje295702Z8/update-fbr-capital-initiates-coverage-on-plug-power> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In Tuesday&#39;s morning summary, FBR Capital analyst Aditya Satghare initiated coverage of <strong>Plug Power</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/plug#NASDAQ"">PLUG</a>) with an Outperform rating and an $8 price target.</p> <p>  &quot;We believe that Plug Power has successfully ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/Eje295702Z8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/Eje295702Z8/update-fbr-capital-initiates-coverage-on-plug-power"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/15/2014 11:22:54 AM"|"UPDATE: H.C. Wainwright & Co. Initiates Coverage On Epizyme, Transition Therapeutics"|"In a note released Tuesday morning, H.C. Wainwright analyst Andrew Fein initiated a Buy on both Epizyme (NASDAQ: EPZM <http://www.benzinga.com/stock/epzm#NASDAQ> ) and Transition Therapeutics (NASDAQ: TTHI <http://www.benzinga.com/stock/tthi#NASDAQ> ) and set respective price targets of $40 and $10.

Epizyme
Amid the transition of big pharma from genetics to epigenetics, Fein likes Epizyme's platform pipeline, technology expertise and market position in the histone methyltransferase space.

Fein noted that the company has around ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/W0xZpr3gTd0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/W0xZpr3gTd0/update-h-c-wainwright-co-initiates-coverage-on-epizyme-t> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Tuesday morning, H.C. Wainwright analyst Andrew Fein initiated a Buy on both <strong>Epizyme </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/epzm#NASDAQ"">EPZM</a>) and <strong>Transition Therapeutics</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/tthi#NASDAQ"">TTHI</a>) and set respective price targets of $40 and $10.</p> <p>  <b>Epizyme</b><br />  Amid the transition of big pharma from genetics to epigenetics, Fein likes Epizyme&#39;s platform pipeline, technology expertise and market position in the histone methyltransferase space.</p> <p>  Fein noted that the company has around ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/W0xZpr3gTd0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/W0xZpr3gTd0/update-h-c-wainwright-co-initiates-coverage-on-epizyme-t"">View article...</A></p></body></html>"
