"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"6/20/2014 10:12:21 AM"|"UPDATE: S&P Capital Downgrades C.R. Bard On Revised 2014 EPS Estimate"|"In a report published Friday, S&P Capital analyst Jeffrey Loo downgraded the rating on C.R. Bard (NYSE: BCR <http://www.benzinga.com/stock/bcr#NYSE> ) from Buy to Hold, but raised the price target from $145.00 to $150.00.

In the report, S&P Capital noted, “We raise our target price $5 to ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/-1W-2agxRKE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/-1W-2agxRKE/update-s-p-capital-downgrades-c-r-bard-on-revised-2014-e> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, S&amp;P Capital analyst Jeffrey Loo downgraded the rating on <strong>C.R. Bard</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/bcr#NYSE"">BCR</a>) from Buy to Hold, but raised the price target from $145.00 to $150.00.</p> <p>In the report, S&amp;P Capital noted, â€œWe raise our target price $5 to ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/-1W-2agxRKE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/-1W-2agxRKE/update-s-p-capital-downgrades-c-r-bard-on-revised-2014-e"">View article...</A></p></body></html>"
|"Luke Jacobi"||"6/20/2014 8:15:02 AM"|"2 Energy Companies Making A 20% Parabolic Move"|"Trading in Targa Resources (NYSE: TRGP <http://www.benzinga.com/stock/trgp#NYSE> ) and Targa Resources Partners (NYSE: NGLS <http://www.benzinga.com/stock/ngls#NYSE> ) is heating up.

Shares of both companies spiked 20 percent higher into Thursday's close on a Bloomberg report that Energy Transfer Equity (NYSE: ETE <http://www.benzinga.com/stock/ete#NYSE> ) would be acquiring the firms.

Late into after-hours trading, shares started plummeting after Targa confirmed that ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/gQTMNBWrA6E> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/gQTMNBWrA6E/two-energy-companies-making-a-20-parabolic-move> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Trading in <strong>Targa Resources</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/trgp#NYSE"">TRGP</a>) and <strong>Targa Resources Partners</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ngls#NYSE"">NGLS</a>) is heating up.</p> <p>  Shares of both companies spiked 20 percent higher into Thursday&#39;s close on a <em>Bloomberg </em>report that <strong>Energy Transfer Equity</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ete#NYSE"">ETE</a>) would be acquiring the firms.</p> <p>  Late into after-hours trading, shares started plummeting after Targa confirmed that ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/gQTMNBWrA6E"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/gQTMNBWrA6E/two-energy-companies-making-a-20-parabolic-move"">View article...</A></p></body></html>"
|"Monica Gerson"||"6/20/2014 7:58:25 AM"|"Benzinga's Top Downgrades"|"Analysts at Deutsche Bank downgraded Pier 1 Imports (NYSE: PIR <http://www.benzinga.com/stock/pir#NYSE> ) from “buy” to “hold.” The target price for Pier 1 has been lowered from $24 to $18. Pier 1's shares closed at ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/SuZNZB7qr7E> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/SuZNZB7qr7E/benzingas-top-downgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Deutsche Bank downgraded Pier 1 Imports (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pir#NYSE"">PIR</a>) from â€œbuyâ€ to â€œhold.â€ The target price for Pier 1 has been lowered from $24 to $18. Pier 1&#039;s shares closed at ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/SuZNZB7qr7E"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/SuZNZB7qr7E/benzingas-top-downgrades"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/23/2014 9:27:12 AM"|"UPDATE: JMP Downgrades Teradata"|"In Monday's morning summary, JMP analyst Greg McDowell downgraded shares of Teradata (NYSE: TDC <http://www.benzinga.com/stock/tdc#NYSE> ) from Market Outperform to Market Perform and removed the $63 price target.

McDowell explained that after attending a number of conferences with alternative data ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/b2iUe6Xlggg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/b2iUe6Xlggg/update-jmp-downgrades-teradata> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In Monday&#39;s morning summary, JMP analyst Greg McDowell downgraded shares of <strong>Teradata </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/tdc#NYSE"">TDC</a>) from Market Outperform to Market Perform and removed the $63 price target.</p> <p>  McDowell explained that after attending a number of conferences with alternative data ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/b2iUe6Xlggg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/b2iUe6Xlggg/update-jmp-downgrades-teradata"">View article...</A></p></body></html>"
|"Luke Jacobi"||"6/23/2014 9:12:28 AM"|"UPDATE: FBR Downgrades Helmerich & Payne, Raises Price Target"|"FBR Capital downgraded shares of Helmerich & Payne (NYSE: HP <http://www.benzinga.com/stock/hp#NYSE> ) to Market Perform, but the price target was raised from $110 to $120.

Analyst Thomas Curran noted that the downgrade was based on valuation.

Curran writes, “Given ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/b8oOeLmKUUQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/b8oOeLmKUUQ/update-fbr-downgrades-helmerich-payne-raises-price-targe> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  FBR Capital downgraded shares of <strong>Helmerich &amp; Payne</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/hp#NYSE"">HP</a>) to Market Perform, but the price target was raised from $110 to $120.</p> <p>  Analyst Thomas Curran noted that the downgrade was based on valuation.</p> <p>  Curran writes, &ldquo;Given ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/b8oOeLmKUUQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/b8oOeLmKUUQ/update-fbr-downgrades-helmerich-payne-raises-price-targe"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/23/2014 7:54:49 AM"|"UPDATE: Wunderlich Securities Downgrades Casella Waste Systems On Limited Options"|"In a report published Monday, Wunderlich Securities analyst Michael E. Hoffman downgraded the rating on Casella Waste Systems (NASDAQ: CWST <http://www.benzinga.com/stock/cwst#NASDAQ> ) from Buy to Hold, and lowered the price target from $7.00 to $6.00.

In the report, Wunderlich Securities noted, “We are reducing our rating to Hold and price target to $6.00 on shares of Casella Waste ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/ArlN2J412pg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/ArlN2J412pg/update-wunderlich-securities-downgrades-casella-waste-sy> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Wunderlich Securities analyst Michael E. Hoffman downgraded the rating on <strong>Casella Waste Systems</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/cwst#NASDAQ"">CWST</a>) from Buy to Hold, and lowered the price target from $7.00 to $6.00.</p> <p>In the report, Wunderlich Securities noted, â€œWe are reducing our rating to Hold and price target to $6.00 on shares of Casella Waste ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/ArlN2J412pg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/ArlN2J412pg/update-wunderlich-securities-downgrades-casella-waste-sy"">View article...</A></p></body></html>"
|"Monica Gerson"||"6/23/2014 7:44:04 AM"|"Benzinga's Top Downgrades"|"Analysts at FBR Capital downgraded Helmerich & Payne (NYSE: HP <http://www.benzinga.com/stock/hp#NYSE> ) from “outperform” to “market perform.” The target price for Helmerich & Payne has been raised from $110 to $120. Helmerich & Payne's shares closed at $116.72 on ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/QOF0ZH2LIYU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/QOF0ZH2LIYU/benzingas-top-downgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at FBR Capital downgraded Helmerich &amp; Payne (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/hp#NYSE"">HP</a>) from â€œoutperformâ€ to â€œmarket perform.â€ The target price for Helmerich &amp; Payne has been raised from $110 to $120. Helmerich &amp; Payne&#039;s shares closed at $116.72 on ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/QOF0ZH2LIYU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/QOF0ZH2LIYU/benzingas-top-downgrades"">View article...</A></p></body></html>"
|"Shazir Mucklai"||"6/23/2014 11:11:34 AM"|"UPDATE: KLR Downgrades SM Energy"|"In a research note, KLR Group analyst John Gerdes downgraded SM Energy (NYSE: SM <http://www.benzinga.com/stock/sm#NYSE> ) from Buy to Accumulate and lowered his price target from $95 to $94.

The analyst primarily lowered his price on the basis on ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/i-y1p3HonWg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/i-y1p3HonWg/update-klr-downgrades-sm-energy> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a research note, KLR Group analyst John Gerdes downgraded <strong>SM Energy</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/sm#NYSE"">SM</a>) from Buy to Accumulate and lowered his price target from $95 to $94.</p> <p>  The analyst primarily lowered his price on the basis on ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/i-y1p3HonWg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/i-y1p3HonWg/update-klr-downgrades-sm-energy"">View article...</A></p></body></html>"
|"Erika Janowicz"||"6/23/2014 12:08:18 PM"|"Goldman Sachs Downgrades Alstom On Heels Of GE Offer"|"Goldman Sachs downgraded shares of Alstom from the Conviction Buy List to Neutral and lowered the price target from €36.00 to €28.50 following the news that the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/PPakF_yvddE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/PPakF_yvddE/goldman-sachs-downgrades-alstom-on-heels-of-ge-offer> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Goldman Sachs downgraded shares of <b>Alstom</b> from the Conviction Buy List to Neutral and lowered the price target from &euro;36.00 to &euro;28.50 following the news that the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/PPakF_yvddE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/PPakF_yvddE/goldman-sachs-downgrades-alstom-on-heels-of-ge-offer"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/24/2014 2:31:27 PM"|"William Blair Comments On Oracle-MICROS Deal"|"Oracle (NASDAQ: ORCL <http://www.benzinga.com/stock/orcl#NASDAQ> ) on Monday announced <http://www.benzinga.com/news/14/06/4652296/oracle-confirms-plan-to-buy-micros-systems-for-5-3-billion>  that it will acquire MICROS Systems (NASDAQ: MCRS <http://www.benzinga.com/stock/mcrs#NASDAQ> ) for $68 per share.

In response to the announcement, William Blair analyst Bhavan Suri issued comments regarding the deal. Suri says ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/cng6F62qwoc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/cng6F62qwoc/william-blair-comments-on-oracle-micros-deal> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Oracle </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/orcl#NASDAQ"">ORCL</a>) <a href=""http://www.benzinga.com/news/14/06/4652296/oracle-confirms-plan-to-buy-micros-systems-for-5-3-billion"">on Monday announced</a> that it will acquire <strong>MICROS Systems</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mcrs#NASDAQ"">MCRS</a>) for $68 per share.</p> <p>  In response to the announcement, William Blair analyst Bhavan Suri issued comments regarding the deal. Suri says ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/cng6F62qwoc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/cng6F62qwoc/william-blair-comments-on-oracle-micros-deal"">View article...</A></p></body></html>"
|"Erika Janowicz"||"6/24/2014 2:25:01 PM"|"Lorillard, Reynolds Shares Cool Down Following Morgan Stanley Downgrade"|"In a report published Tuesday, Morgan Stanley analyst David Adelman downgraded Reynolds American (NYSE: RAI <http://www.benzinga.com/stock/rai#NYSE> ) and Lorillard (NYSE: LO <http://www.benzinga.com/stock/lo#NYSE> ) to Underweight on ""unattractive"" risk reward for the tobacco companies.

A Challenging Industry Outlook

Adelman noted that the core industry outlook is challenging.

Adelman wrote, ""US cigarette volumes are declining ~4%, operating profit growth is very pedestrian, e-cigarettes are not a growth panacea, Engle progeny cases remain a concern, FDA has moved slowly but the menthol threat remains, and excise tax and other concerns will inevitably resurface. This is ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/25r7p5Z0-xs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/25r7p5Z0-xs/lorillard-reynolds-shares-cool-down-following-morgan-sta> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Tuesday, Morgan Stanley analyst David Adelman downgraded <b>Reynolds American</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/rai#NYSE"">RAI</a>) and <b>Lorillard</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/lo#NYSE"">LO</a>) to Underweight on &quot;unattractive&quot; risk reward for the tobacco companies.</p> <p>  <b>A Challenging Industry Outlook</b></p> <p>  Adelman noted that the core industry outlook is challenging.</p> <p>  Adelman wrote, &quot;US cigarette volumes are declining ~4%, operating profit growth is very pedestrian, e-cigarettes are not a growth panacea, Engle progeny cases remain a concern, FDA has moved slowly but the menthol threat remains, and excise tax and other concerns will inevitably resurface. This is ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/25r7p5Z0-xs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/25r7p5Z0-xs/lorillard-reynolds-shares-cool-down-following-morgan-sta"">View article...</A></p></body></html>"
